ID,Symbol,Name,Symbol Lemgth
herum,ram,Herum,3
hex,hex,HEX,3
hexanfts,hnft,HexaNFTs,4
hibayc,hibayc,hiBAYC,6
hiblocks,hibs,Hiblocks,4
hicoin,xhi,HiCoin,3
hidoodles,hidoodles,hiDOODLES,9
hierocoin,bar,Hierocoin,3
highstreet,high,Highstreet,4
hillstone,hsf,Hillstone Finance,3
hintchain,hint,Hintchain,4
hiodbs,hiodbs,hiODBS,6
hippowswap,hswap,HippowSwap,5
hipunks,hipunks,hiPunks,7
hiram,hiram,Hiram,5
hirevibes,hvt,HireVibes,3
hiroki,hiro,Hiroki,4
historia,hta,Historia,3
historydao,hao,HistoryDAO,3
hitchain,hit,HitChain,3
hitcoin,htc,Hitcoin,3
hitop,hitop,Hitop,5
hive,hive,Hive,4
hiveterminal,hvn,Hiveterminal,3
hoard,hrd,Hoard,3
hobonickels,hbn,Hobonickels,3
hodlassets,hodl,HodlAssets,4
hodlcoin,hodl,HOdlcoin,4
hoichi,hoichi,Hoichi,6
holdermoon,hlm,HolderMoon,3
hollygold,hgold,HollyGold,5
hololoot,hol,Hololoot,3
holoride,ride,holoride,4
holydoge,hdoge,HolyDoge,5
holygrail,hly,HolyGrail,3
homeros,hmr,Homeros,3
homerun,hmrn,Homerun,4
hondaiscoin,hndc,HondaisCoin,4
honey,hny,Honey,3
honeybee,bee,HoneyBee,3
honeypad,honey,HONEYPAD,5
hono,hono,Hono,4
honorland,honor,HonorLand,5
hoop,hoop,Primal Hoop,4
hoppy,hop,HOPPY,3
hopr,hopr,HOPR,4
hoqu,hqx,HOQU,3
hord,hord,Hord,4
horde,hor,Last Horde,3
horgi,horgi,Horgi,5
horizondollar,hzd,Horizon Dollar,3
horsedrace,horsedrace,HorseDrace,10
horuspay,horus,HorusPay,5
hosky,hosky,Hosky,5
hotelium,htl,Hotelium,3
hotmoon,hotmoon,HotMoon,7
hotzilla,hotzilla,HotZilla,8
hound,hound,Hound,5
howdoo,udoo,Hyprr,4
hrdgcoin,hrdg,HRDGCOIN,4
hshare,hc,HyperCash,2
htm,htm,HTM,3
htmlcoin,html,HTMLCOIN,4
hubble,hbb,Hubble,3
hubgame,hub,HubGame,3
huckleberry,finn,Huckleberry,4
hudi,hudi,Hudi,4
huh,huh,HUH,3
humandao,hdao,humanDAO,4
humaniq,hmq,Humaniq,3
humanize,$hmt,Humanize,4
humanscape,hum,Humanscape,3
hummingbot,hbot,Hummingbot,4
hummus,hum,Hummus,3
hungrybear,hungry,HungryBear,6
huny,huny,Huny,4
hupayx,hpx,HUPAYX,3
hurify,hur,Hurify,3
husd,husd,HUSD,4
hush,hush,Hush,4
husky,husky,Husky,5
huskyshiba,hshiba,HuskyShiba,6
hxro,hxro,Hxro,4
hybrid,hybrid,Hybrid,6
hybrix,hy,Hybrix,2
hycon,hyc,Hycon,3
hydra,hydra,Hydra,5
hydranet,hdx,Hydranet,3
hydraverse,hdv,Hydraverse,3
hydro,hydro,Hydro,5
hydrolink,hlink,HydroLink,5
hygenercoin,hg,Hygenercoin,2
hymnode,hnt,Hymnode,3
hyperalloy,alloy,HyperAlloy,5
hyperboost,hyperboost,HyperBoost,10
hypercent,hype,Hypercent,4
hyperchain,snc,HyperChain,3
hyperdao,hdao,HyperDAO,4
hyperion,hyn,Hyperion,3
hyperonchain,hpn,HyperonChain,3
hyperone,hot,HyperOne,3
hyperquant,hqt,HyperQuant,3
hyperrun,hyperr,HyperRun,6
hyperstake,hyp,Element,3
hyperverse,hvt,HyperVerse,3
hyve,hyve,Hyve,4
iab,iab,IAB,3
iagon,iag,Iagon,3
iassets,asset,iAssets,5
ibank,ibank,iBank,5
ibetyou,iby,iBetYou,3
ibithub,ibh,iBitHub,3
ibs,ibs,IBS,3
icecream,ice,IceCream,3
ichello,ello,Ichello,4
icolcoin,icol,Icolcoin,4
icomex,icmx,iCOMEX,4
icommunity,icom,iCommunity,4
icon,icx,ICON,3
ideachain,ich,IdeaChain,3
ideamarket,imo,Ideamarket,3
ideaology,idea,Ideaology,4
ideas,ids,IDEAS,3
idefiyieldprotocol,idyp,iDeFiYieldProtocol,4
idena,idna,Idena,4
identity,idtt,Identity,4
idia,idia,Impossible Finance Launchpad,4
idk,idk,IDK,3
idle,idle,IDLE,4
idol,$idol,IDOL,5
idoscan,idoscan,Idoscan,7
iethereum,ieth,iEthereum,4
ifarm,ifarm,iFARM,5
ignis,ignis,Ignis,5
ignition,ic,Ignition,2
iinjaz,ijz,iinjaz,3
ijascoin,ijc,IjasCoin,3
ikolf,ikolf,IKOLF,5
ikonic,ikonic,IKONIC,6
ilcoin,ilc,ILCOIN,3
illiquiddao,jpegs,IlliquidDAO,5
illuvium,ilv,Illuvium,3
imagecoin,img,ImageCoin,3
imminentverse,imv,ImminentVerse,3
immortaldao,immo,ImmortalDAO,4
immortl,imrtl,Immortl,5
immutable,dara,Immutable,4
imo,imo,IMO,3
imov,imt,IMOV,3
impactmarket,pact,impactMarket,4
impactx,impactx,ImpactX,7
impactxp,impactxp,ImpactXP,8
impermax,imx,Impermax,3
impulseven,i7,ImpulseVen,2
inari,inari,Inari,5
incakoin,nka,IncaKoin,3
incinerate,fire,Incinerate,4
incoin,in,InCoin,2
income,income,Income,6
indahash,idh,indaHash,3
indigg,indi,IndiGG,4
indorse,ind,Indorse,3
inery,$inr,Inery,4
inescoin,ines,Inescoin,4
infam,inf,Infam,3
infchain,inf,InfChain,3
infinitecoin,ifc,Infinitecoin,3
infinitee,inftee,Infinitee,6
infinito,inft,Infinito,4
infinitx,inx,InfinitX,3
infinitycash,ifc,InfinityCash,3
infinitygaming,play,InfinityGaming,4
infinitypad,infp,InfinityPad,4
infinium,inf,Infinium,3
inflationcoin,iflt,InflationCoin,4
infliv,ifv,INFLIV,3
influencer,imi,Influencer,3
influxcoin,infx,Influxcoin,4
infomatix,info,Infomatix,4
inftspace,ins,iNFTspace,3
ingress,igr,Ingress,3
ink,ink,Ink,3
inkz,inkz,INKz,4
inmediate,dit,Direct Insurance,3
innitforthetech,innit,InnitForTheTECH,5
innova,inn,Innova,3
innovaminex,minx,InnovaMinex,4
innovativebioresearchclassic,innbcl,InnovativeBioresearchClassic,6
inoovi,ivi,Inoovi,3
inpoker,inp,InPoker,3
insanecoin,insn,INSaNe,4
instadapp,inst,Instadapp,4
instaraise,insta,Instaraise,5
instinct,ins,Instinct,3
insula,isla,Insula,4
insurace,insur,InsurAce,5
insurancefi,if,InsuranceFI,2
insure,sure,inSure DeFi,4
insuredao,insure,InsureDAO,6
insurepal,ipl,InsurePal,3
insureum,isr,Insureum,3
insurex,ixt,iXledger,3
intdestcoin,intd,INTDESTCOIN,4
integral,itgr,Integral,4
integritee,teer,Integritee,4
interbtc,ibtc,interBTC,4
intercoin,itr,Intercoin,3
intercrone,icr,InterCrone,3
interlay,intr,Interlay,4
internxt,inxt,Internxt,4
intersola,isola,Intersola,5
intervalue,inve,InterValue,4
intexcoin,intx,INTEXCOIN,4
intucoin,intu,INTUCoin,4
inu,inu,Inu.,3
inubis,inubis,Inubis,6
inugami,inugami,Inugami,7
inventoryclub,vnt,InventoryClub,3
investdex,invest,InvestDex,6
investdigital,idt,InvestDigital,3
investin,ivn,Investin,3
invictus,in,Invictus,2
invoke,iv,Invoker,2
inx,inx,INX,3
iobusd,iobusd,ioBUSD,6
iocoin,ioc,I/O Coin,3
ioeth,ioeth,ioETH,5
ioex,ioex,ioeX,4
ion,ion,Ion,3
ionomy,ion,Ionomy,3
iota,miota,IOTA,5
ioten,iotn,IOTEN,4
iotex,iotx,IoTeX,4
iotexpad,tex,IoTeXPad,3
iotexshiba,ioshib,IoTexShiba,6
iouni,iouni,ioUNI,5
iousdc,iousdc,ioUSDC,6
iousdt,iousdt,ioUSDT,6
iowbtc,iowbtc,ioWBTC,6
iown,iown,iOWN,4
ipay,ipay,iPay,4
ipse,post,IPSE,4
ipulse,pls,iPulse,3
ipverse,ipv,IPVERSE,3
iqeon,iqn,IQeon,3
iqoniq,iqq,Iqoniq,3
iridium,ird,Iridium,3
isalcoin,isal,Isalcoin,4
islamicoin,islami,ISLAMICOIN,6
islander,isa,Islander,3
isotopec,iso,IsotopeC,3
ispolink,isp,Ispolink,3
istardust,isdt,Istardust,4
istep,istep,iSTEP,5
itc,itc,ITC,3
itemverse,item,ITEMVERSE,4
iten,iten,ITEN,4
itheum,itheum,Itheum,6
iticoin,iti,iTicoin,3
itsbloc,itsb,ITSBLOC,4
itsmyne,myne,ITSMYNE,4
itube,itube,iTube,5
iungo,ing,Iungo,3
ivogel,ivg,IVOGEL,3
ixcoin,ixc,Ixcoin,3
ixicash,ixi,IxiCash,3
ixinium,xxa,Ixinium,3
ixirswap,ixir,Ixirswap,4
ixo,ixo,IXO,3
izanagi,nagi,Izanagi,4
ize,ize,IZE,3
jackpot,777,Jackpot,3
jacy,jacy,JACY,4
jamonswap,jamon,JamonSwap,5
jarvis,jar,Jarvis+,3
jasmycoin,jasmy,JasmyCoin,5
jedstar,jed,JEDSTAR,3
jefe,jefe,Jefe,4
jejudoge,jejudoge,Jejudoge,8
jelly,jelly,Jelly,5
jellybeancash,jellybean,JellyBeanCash,9
jem,jem,Jem,3
jeritex,jrit,JERITEX,4
jet,jet,JET,3
jetcoin,jet,Jetcoin,3
jetset,jts,Jetset,3
jewel,jwl,Jewel,3
jexchange,jex,JEXchange,3
jigen,jig,Jigen,3
jigsaw,jigsaw,Jigsaw,6
jigstack,stak,Jigstack,4
jimngalaxy,jimn,JimnGalaxy,4
jindoge,jindoge,Jindoge,7
jmtime,jmt,JMTIME,3
jobchain,job,Jobchain,3
joe,joe,JOE,3
joinblocks,blocks,JoinBlocks,6
joincoin,join,JoinCoin,4
joint,joint,Joint Ventures,5
jointer,jntr,Jointer,4
jojo,jojo,JOJO,4
joltify,jolt,Joltify,4
joorschain,jic,JoorsChain,3
joulecoin,xjo,Joulecoin,3
joys,joys,JOYS,4
joystream,joy,Joystream,3
jpgoldcoin,jpgc,JPGoldCoin,4
jpool,jsol,JPool,4
jpyc,jpyc,JPY Coin v1,4
juggernaut,jgn,Juggernaut,3
juicebox,jbx,Juicebox,3
julien,julien,JULIEN,6
julswap,juld,JulSwap,4
jumpx,jumpx,JumpX,5
jungle,jungle,Jungle,6
junsonmingchancoin,jmc,Junsonmingchancoin,3
jupiter,jup,Jupiter,3
jur,jur,Jur,3
jurasaur,jrex,Jurasaur,4
just,jst,JUST,3
justfarm,jfm,JustFarm,3
kaafila,kfl,Kaafila,3
kabosu,kabosu,Kabosu,6
kaddex,kdx,Kaddex,3
kadena,kda,Kadena,3
kaidex,kdx,Kaidex,3
kainet,kainet,KAINET,6
kaizen,kzen,Kaizen,4
kaizilla,kaizilla,Kaizilla,8
kala,kala,Kala,4
kalamint,kalam,Kalamint,5
kalao,klo,Kalao,3
kalissa,kali,Kalissa,4
kalisten,ks,Kalisten,2
kalkicoin,klc,Kalkicoin,3
kalmar,kalm,KALM,4
kalycoin,klc,Kalycoin,3
kamaleont,klt,Kamaleont,3
kambria,kat,Kambria,3
kampay,kampay,Kampay,6
kan,kan,BitKan,3
kangal,kangal,Kangal,6
kangaroo,gar,Kangaroo,3
kanpeki,kae,Kanpeki,3
kaoya,kaoya,KAOYA,5
kappa,kappa,Kappa,5
karbo,krb,Karbo,3
kardiachain,kai,KardiaChain,3
karencoin,karen,KarenCoin,5
karmadao,kdao,KarmaDao,4
karmaverse,knot,Karmaverse,4
karura,kar,Karura,3
kashhcoin,kashh,Kashhcoin,5
kaspa,kas,Kaspa,3
kassandra,kacy,Kassandra,4
kasta,kasta,Kasta,5
katalyo,ktlyo,Katalyo,5
katsumi,katsumi,Katsumi,7
kattana,ktn,Kattana,3
kauri,kau,Kauri,3
kava,kava,Kava,4
kawaiinu,kawaii,kawaiINU,6
kawakami,kawa,Kawakami,4
kayserispor,kysr,Kayserispor,4
kbn,kbn,Koban,3
kcash,kcash,Kcash,5
kccpad,kccpad,KCCPad,6
kdag,kdag,King DAG,4
kdlaunch,kdl,KDLaunch,3
kdswap,kds,KDSwap,3
keecoin,keec,KeeCoin,4
keeshond,$ksh,Keeshond,4
kekchain,kek,KeKChain,3
kekwcoin,kekw,Kekwcoin,4
kelvin,kelvin,Kelvin,6
kelvpn,kel,KelVPN,3
kemacoin,kema,KemaCoin,4
kenshi,kenshi,Kenshi,6
kermit,kermit,Kermit Finance,6
kevacoin,kva,Kevacoin,3
key,key,Key,3
keyco,kec,Keyco,3
keyfi,keyfi,KeyFi,5
keyswap,key,KeySwap,3
keytango,tango,keyTango,5
ki,xki,KI,3
kibbleswap,kib,KibbleSwap,3
kichicoin,kich,KichiCoin,4
kick,kick,Kick,4
kickpad,kpad,KickPad,4
kiki,kiki,Kiki,4
kikswap,kik,Kikswap,3
killswitch,ksw,KillSwitch,3
killthezero,ktz,KILLTHEZERO,3
kiloample,kmpl,KiloAmple,4
kimex,kmx,KIMEX,3
kin,kin,Kin,3
kindly,kind,Kindly,4
kineko,kko,KKO Protocol,3
kingdoge,kdoge,KingDoge,5
kingdomx,kt,KingdomX,2
kingpad,crown,KingPad,5
kingspeed,ksc,KingSpeed,3
kingtama,kingtama,Kingtama,8
kingxchain,kxc,KingXChain,3
kino,kino,Kino,4
kintsugi,kint,Kintsugi,4
kirby,kirby,Kirby,5
kirobo,kiro,Kirobo,4
kishiburno,kishiburno,Kishiburno,10
kishutama,kishutama,Kishutama,9
kissan,ksn,Kissan,3
kissmymoon,kissmymoon,KissMyMoon,10
kitsumon,$kmc,Kitsumon,4
kittenfinance,kif,KittenFinance,3
kitty,kit,Kitty,3
kittycake,kcake,KittyCake,5
kittycoin,kitty,Kitty Coin,5
kiwigo,kgo,Kiwigo,3
klaydice,dice,Klaydice,4
klaymeta,meta,Klaymeta,4
klayuniverse,kut,KlayUniverse,3
kleekai,klee,KleeKai,4
klend,klt,KLend,3
kleros,pnk,Kleros,3
kleva,kleva,Kleva,5
klever,klv,Klever,3
klimatas,kts,Klimatas,3
kling,kling,Kling,5
kmushicoin,ktv,Kmushicoin,3
knekted,knt,Knekted,3
knightswap,knight,KnightSwap,6
knoxfs,kfx,KnoxFS,3
koacombat,koacombat,KoaCombat,9
kobocoin,kobo,Kobocoin,4
kodi,kodi,KODI,4
kogecoin,kogecoin,KogeCoin,8
koinon,koin,Koinon,4
koinos,koin,Koinos,4
koisan,kic,Koisan,3
koji,koji,Koji,4
kok,kok,KOK,3
kokoswap,koko,KokoSwap,4
kollect,kol,Kollect,3
kollector,kltr,Kollector,4
kolnet,kolnet,KOLNET,6
komet,komet,Komet,5
kommunitas,kom,Kommunitas,3
komodo,kmd,Komodo,3
kompete,kompete,Kompete,7
kondux,kndx,Kondux,4
kongtama,kongtama,Kongtama,8
konjungate,konj,KONJUNGATE,4
konnect,kct,Konnect,3
konpay,kon,KonPay,3
konstrukt,kst,Konstrukt,3
koraplay,kplay,Koraplay,5
koreadoge,kdoge,Koreadoge,5
koromaru,koromaru,KOROMARU,8
koto,koto,Koto,4
kounotori,kto,Kounotori,3
koyo,kyo,K?y?,3
krabots,krac,Krabots,4
krause,$krause,KRAUSE,7
kred,kred,KRED,4
krigger,krigger,Krigger,7
krill,krill,Krill,5
kripto,kripto,Kripto,6
krogan,kro,Krogan,3
kromatika,krom,Kromatika,4
kronobit,knb,Kronobit,3
kronosdao,kronos,KronosDao,6
krown,krw,KROWN,3
kryll,krl,KRYLL,3
kryptobellion,krypto,Kryptobellion,6
kryptomon,kmon,Kryptomon,4
kryptopets,kpets,KryptoPets,5
kryptview,kvt,Kryptview,3
kstarcoin,ksc,KStarCoin,3
kubecoin,kube,KubeCoin,4
kubic,kubic,Kubic,5
kudoge,kudo,KuDoge,4
kujira,kuji,Kujira,4
kulupu,klp,Kulupu,3
kunoichix,kuno,KunoichiX,4
kuramainu,kunu,KuramaInu,4
kurobi,kuro,Kurobi,4
kurrent,kurt,Kurrent,4
kusama,ksm,Kusama,3
kuswap,kus,KuSwap,3
kuverit,kuv,Kuverit,3
kwenta,kwenta,Kwenta,6
kwiktrust,ktx,KwikTrust,3
kyanite,kyan,Kyanite,4
kyberdyne,kbd,Kyberdyne,3
kyccoin,kycc,KYCCOIN,4
kyoko,kyoko,Kyoko,5
kyrrex,krrx,Kyrrex,4
kzcash,kzc,Kzcash,3
labracoin,labra,LabraCoin,5
lacucina,lac,LaCucina,3
laddercaster,lada,LadderCaster,4
ladz,ladz,LADZ,4
laeeb,laeeb,LaEeb,5
laika,laika,Laika,5
lakeviewmeta,lvm,LakeViewMeta,3
lambda,lamb,Lambda,4
lambo,lambo,Lambo,5
lamden,tau,Lamden,3
lamea,lamea,LAMEA,5
lanacoin,lana,LanaCoin,4
lanceria,lanc,Lanceria,4
landboard,land,Landboard,4
landshare,land,Landshare,4
landverse,lvmh,Landverse,4
landworld,lwd,Landworld,3
lapislazuli,lilli,Lapislazuli,5
larix,larix,Larix,5
laro,lrc,Laro,3
lasereyes,lsr,LaserEyes,3
lasrever,lsvr,Lasrever,4
latamcash,lmch,Latamcash,4
latiumx,latx,LatiumX,4
latteswap,latte,LatteSwap,5
launchblock,lbp,LaunchBlock,3
launchmynft,mynft,LaunchMyNFT,5
launchpool,lpool,Launchpool,5
launchwall,wall,LaunchWall,4
launchzone,lz,LaunchZone,2
lavaswap,lava,Lavaswap,4
law,law,LAW,3
lbk,lbk,LBK,3
lcg,lcg,LCG,3
lcms,lcms,LCMS,4
lcx,lcx,LCX,3
leafcoin,leaf,Leafcoin,4
lean,lean,Lean,4
leapableio,lea,LeapableIO,3
leash,leash,Doge Killer,5
ledgerscore,led,LedgerScore,3
ledgis,led,Ledgis,3
ledgity,lty,Ledgity,3
legiodao,lgo,LegioDAO,3
leisuremeta,lm,LeisureMeta,2
leisurepay,lpy,LeisurePay,3
lemochain,lemo,LemoChain,4
lemonchain,lemc,LemonChain,4
lemond,lemd,Lemond,4
lenda,lenda,Lenda,5
lendefi,ldfi,Lendefi,4
lendhub,lhb,Lendhub,3
lendingblock,lnd,Lendingblock,3
leo,leo,Leo,3
leonidas,leo,Leonidas,3
leonidasbilic,lio,Leonidasbilic,3
leopard,leopard,Leopard,7
lepasa,lepa,Lepasa,4
lepricon,l3p,Lepricon,3
letcoinshop,lcs,LetCoinShop,3
lethean,lthn,Lethean,4
letitride,lir,LetItRide,3
levelapp,lvl,LevelApp,3
levelg,levelg,LEVELG,6
leven,leven,Leven,5
lever,lever,LeverFi,5
levin,levin,Levin,5
levolution,levl,Levolution,4
lhcoin,lhcoin,LHCoin,6
libcoin,lib,Libcoin,3
libfx,libfx,Libfx,5
libonomy,lby,Libonomy,3
lichang,lc,Lichang,2
lien,lien,Lien,4
lifebird,lifebird,LIFEBIRD,8
lifetime,lft,Lifetime,3
lifetise,life,Lifetise,4
lifinity,lfnty,Lifinity,5
lightcoin,lhc,Lightcoin,3
lightningcoin,lc,LightningCoin,2
lightstreams,pht,Lightstreams Photon,3
lightyears,year,Lightyears,4
likecoin,like,LikeCoin,4
lilflokiceo,lilflokiceo,LilFlokiCeo,11
lillion,lil,Lillion,3
limcore,limc,LimCore,4
limitswap,limit,LimitSwap,5
lina,lina,LINA,4
linda,mrx,Metrix Coin,3
linear,lina,Linear,4
linfinity,lfc,Linfinity,3
lingose,ling,Lingose,4
linix,lnx,LNX Protocol,3
link,ln,LINK,2
linka,linka,LINKA,5
linkart,lar,LinkArt,3
linkdao,lkd,LinkDao,3
linkeye,let,Linkeye,3
linkka,ika,Linkka,3
linkpool,lpl,LinkPool,3
links,links,Links,5
linksync,sync,LinkSync,4
linspirit,linspirit,linSpirit,9
liquiddriver,lqdr,LiquidDriver,4
liquidifty,lqt,Liquidifty,3
liquidify,lat,Liquidify,3
liquidswap,lqd,LiquidSwap,3
liquidus,liq,Liquidus,3
liquinity,lqnty,Liquinity,5
liquity,lqty,Liquity,4
lisk,lsk,Lisk,3
lit,lit,LIT,3
litebar,ltb,LiteBar,3
litebitcoin,lbtc,LiteBitcoin,4
litecash,cash,Litecash,4
litecoin,ltc,Litecoin,3
litecoinz,ltz,LitecoinZ,3
litedex,ldx,Litedex,3
litedoge,ldoge,LiteDoge,5
litegold,ltg,LiteGold,3
litentry,lit,Litentry,3
liteusd,lite,LiteUSD,4
litex,lxt,LITEX,3
litherium,lith,Litherium,4
lithosphere,litho,Lithosphere,5
lition,lit,Lition,3
littleinu,linu,LittleInu,4
littlesesame,lsc,Littlesesame,3
livenodes,lno,Livenodes,3
livenpay,lvn,LivenPay,3
livepeer,lpt,Livepeer,3
llamaverse,spit,Llamaverse,4
lmu,lmu,LMU,3
lobby,lby,Lobby,3
localcoinswap,lcs,LocalCoinSwap,3
localtrade,ltt,LocalTrade,3
locgame,locg,LOCGame,4
lockchain,loc,LockTrip,3
lockness,lkn,Lockness,3
locometa,loco,LocoMeta,4
logos,log,LOGOS,3
logosunaux,logos,Logosunaux,5
lokr,lkr,Lokr,3
lol,lol,LOL,3
londoncoingold,ldxg,LondonCoinGold,4
lonelyfans,lof,LonelyFans,3
loobr,loobr,LooBr,5
lookscoin,look,LooksCoin,4
looksrare,looks,LooksRare,5
loomi,loomi,Loomi,5
loop,loop,LOOP,4
loopnetwork,loop,LoopNetwork,4
loopring,lrc,Loopring,3
loopstarter,loops,LOOPStarter,5
loopswap,lswap,LoopSwap,5
loot,loot,Lootex,4
lords,lords,LORDS,5
lossless,lss,Lossless,3
lotoblock,loto,Lotoblock,4
lotto,lotto,Lotto,5
louverture,lvt,Louverture V2,3
lovechain,lov,LoveChain,3
ltradex,ltex,Ltradex,4
luca,luca,LUCA,4
lucent,lcnt,Lucent,4
lucha,lucha,Lucha,5
lucidao,lcd,Lucidao,3
lucis,lucis,Lucis Network,5
luckchain,bash,LuckChain,4
luckdao,luck,LuckDao,4
luckstar,lst,Luckstar,3
luckychip,lc,LuckyChip,2
luckydoge,luckydoge,LuckyDoge,9
luckydragon,lucky,LuckyDragon,5
luckymeta,lmt,LuckyMeta,3
lucretius,luc,Lucretius,3
lucro,lcr,Lucro,3
lucy,lucy,LUCY,4
ludos,lud,Ludos Protocol,3
lulz,lulz,LULZ,4
lumenswap,lsp,Lumenswap,3
lumerin,lmr,Lumerin,3
lunachow,luchow,LunaChow,6
lunadoge,loge,LunaDoge,4
lunafi,lfi,Lunafi,3
lunagens,lung,LunaGens,4
lunaland,lln,LunaLand,3
lunar,lnr,Lunar,3
lunart,arts,LunArt,4
lunatics,lunat,Lunatics,5
lunchdao,lunch,LunchDAO,5
lunes,lunes,Lunes,5
lunyr,lun,Lunyr,3
lusd,lusd,LUSD,4
luxcoin,lux,LUXCoin,3
luxeracing,luxe,LuxeRacing,4
luxfi,lxf,LuxFi,3
luxo,luxo,Luxo,4
luxor,lux,Luxor,3
luxtto,lxto,LuxTTO,4
luxy,luxy,Luxy,4
lyfe,lyfe,Lyfe,4
lympo,lym,Lympo,3
lynkey,lynk,LynKey,4
lynx,lynx,Lynx,4
lyocredit,lyo,LYO Credit,3
lyra,lyr,Lyra,3
macaronswap,mcrn,MacaronSwap,4
machinecoin,mac,Machinecoin,3
machix,mcx,Machi X,3
madworld,umad,MADworld,4
maecenas,art,Maecenas,3
magic,magic,Magic,5
magicbox,mbt,MagicBox,3
magiccraft,mcrt,MagicCraft,4
magicdoge,magicdoge,MagicDOGE,9
magicofgold,magic,MagicofGold,5
magik,magik,Magik,5
magnetgold,mtg,MagnetGold,3
magpiecoin,mgpc,MagpieCoin,4
mahadao,maha,MahaDAO,4
mahadevcoin,mhdc,MahaDevCoiN,4
maia,maia,Maia,4
maidcoin,$maid,MaidCoin,5
maidsafecoin,emaid,MaidSafeCoin,5
main,main,Main,4
maincoin,mnc,MainCoin,3
mainframe,mft,Hifi Finance,3
maker,mkr,Maker,3
makes,mks,Makes,3
makiswap,maki,MakiSwap,4
makk,makk,Makk,4
malinka,mlnk,Malinka,4
mamaverse,coinmama,MamaVerse,8
manarium,ari,Manarium,3
manateecoin,mtc,ManateeCoin,3
mancium,manc,Mancium,4
mangamon,man,MangaMon,3
mangochain,mgp,MangoChain,3
manna,manna,Manna,5
manyswap,many,Manyswap,4
mapcoin,mapc,MapCoin,4
maple,mpl,Maple,3
mapmetrics,mmaps,MapMetrics,5
maps,maps,MAPS,4
marble,$marble,Marble Dao,7
marblex,mbx,Marblex,3
marcopolo,map,MAP Protocol,3
margarita,margarita,Margarita,9
marginswap,mfi,Marginswap,3
marhabadefi,mrhb,MarhabaDeFi,4
marinade,mnde,Marinade,4
mariofloki,mrfloki,MarioFloki,7
markaccy,mkcy,Markaccy,4
marketmove,move,MarketMove,4
marketpeak,peak,PEAKDEFI,4
marlin,pond,Marlin,4
marmaj,marmaj,Marmaj,6
marnotaur,taur,Marnotaur,4
mars,mars,Mars,4
marscoin,mars,Marscoin,4
marscolony,clny,MarsColony,4
marsdao,mdao,MarsDAO,4
marshmellowdefi,mash,MarshmallowDeFi,4
marsrise,marsrise,MarsRise,8
marsupilamii,mars,Marsupilamii,4
marsx,mx,MarsX,2
martexcoin,mxt,MarteXcoin,3
martiandoge,martiandoge,MartianDoge,11
martkist,martk,Martkist,5
marvininu,marvin,MarvinInu,6
marx,marx,MarX,4
marxcoin,marx,MarxCoin,4
masari,msr,Masari,3
maskdoge,md3,MaskDogeV3,3
masq,masq,MASQ,4
mass,mass,MASS,4
masterwin,mw,MasterWin,2
mata,mata,Mata,4
matchpool,gup,Guppy,3
material,mtrl,Material,4
materium,mtrm,Materium,4
math,math,MATH,4
maticlaunch,mtcl,MaticLaunch,4
maticverse,mverse,MaticVerse,6
matrexcoin,mac,Matrexcoin,3
matrixcoin,mc,MatrixCoin,2
matrixetf,mdf,MatrixETF,3
matrixswap,matrix,Matrix Labs,6
matryx,mtx,MATRYX,3
maxcoin,max,Maxcoin,3
maximus,maxi,Maximus,4
maxity,max,Maxity,3
maxonrow,mxw,Maxonrow,3
maza,mzc,Maza,3
mbitbooks,mbit,MBitBooks,4
mcdex,mcb,MUX Protocol,3
mcdoge,mcdoge,McDoge,6
mcelo,mcelo,mCELO,5
mceur,mceur,mcEUR,5
mcfinance,mcf,MCFinance,3
mcity,mct,Mcity,3
mcobit,mct,Mcobit,3
mcontent,mcontent,MContent,8
mdex,mdx,Mdex,3
mdsquare,tmed,MDsquare,4
mdu,mdu,MDUKEY,3
mead,mead,Mead,4
meals,meals,MEALS,5
meanfi,mean,Meanfi,4
mechachain,$mecha,Mechanium,6
mechashiba,mec,MechaShiba,3
mechaverse,mc,Mechaverse,2
meconcash,mch,Meconcash,3
medamon,mon,Medamon,3
medano,mdo,Medano,3
medcarecoin,mcc,MedCareCoin,3
medibit,medibit,MEDIBIT,7
medibloc,med,Medibloc,3
medicalchain,mtn,Medicalchain,3
medicalveda,mveda,MedicalVeda,5
mediconnect,medi,MediConnect,4
medifakt,fakt,Medifakt,4
medishares,mds,MediShares,3
medium,mdm,MEDIUM,3
medping,mpg,Medping,3
medusa,dusa,Medusa,4
meetone,meetone,MEET.ONE,7
meetple,mpt,Meetple,3
megabonk,mbonk,megaBonk,5
megacoin,mec,Megacoin,3
megacryptopolis,mega,MegaCryptoPolis,4
megadao,megadao,MegaDAO,7
megamoon,mgmoon,MegaMoon,6
megashibazilla,msz,MegaShibaZilla,3
megatech,mgt,Megatech,3
megaweapon,$weapon,Megaweapon,7
meishu,meishu,Meishu,6
mekkafroggo,mekka,MekkaFroggo,5
melalie,mel,MELX,3
meld,meld,MELD,4
meliora,mora,Meliora,4
melody,melody,Melody,6
melon,mln,Enzyme,3
melonheadsprotocol,mhsp,MelonHeadSProtocol,4
melonx,$mlnx,MELONx,5
memebank,mbk,MeMeBank,3
memecoin,mem,Memecoin,3
memeflate,mflate,Memeflate,6
memenft,mnft,MemeNFT,4
